,abz_number,glyph,id,image_1,image_2,meszl_number,sign_name
0,,269.0,239,,,,
1,,1072.0,239,,,,
2,,1271.0,239,,,,
3,,1635.0,239,,,,
4,,1779.0,239,,,,
5,,4050.0,239,,,,
6,,6134.0,239,,,,
7,,7324.0,239,,,,
8,,9937.0,239,,,,
9,,10570.0,239,,,,
10,,12326.0,239,,,,
11,579,257.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
12,579,284.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
13,579,414.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
14,579,669.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
15,579,675.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
16,579,692.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
17,579,747.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
18,579,900.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
19,579,1212.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
20,579,1318.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
21,579,1399.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
22,579,1499.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
23,579,1507.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
24,579,1531.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
25,579,1563.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
26,579,1887.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
27,579,1946.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
28,579,1986.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
29,579,2106.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
30,579,2191.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
31,579,2263.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
32,579,2463.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
33,579,2504.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
34,579,2519.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
35,579,2572.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
36,579,2675.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
37,579,2705.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
38,579,2950.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
39,579,3024.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
40,579,3187.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
41,579,3271.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
42,579,3401.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
43,579,3441.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
44,579,3483.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
45,579,3556.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
46,579,3584.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
47,579,3767.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
48,579,3873.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
49,579,3972.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
50,579,4197.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
51,579,4269.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
52,579,4329.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
53,579,4560.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
54,579,4567.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
55,579,4569.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
56,579,4578.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
57,579,4583.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
58,579,4619.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
59,579,4629.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
60,579,4914.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
61,579,4965.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
62,579,4978.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
63,579,5012.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
64,579,5258.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
65,579,5300.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
66,579,5408.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
67,579,5437.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
68,579,5502.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
69,579,5617.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
70,579,5700.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
71,579,5734.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
72,579,5778.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
73,579,5779.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
74,579,5846.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
75,579,5956.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
76,579,6035.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
77,579,6063.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
78,579,6098.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
79,579,6128.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
80,579,6185.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
81,579,6254.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
82,579,6282.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
83,579,6289.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
84,579,6333.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
85,579,6418.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
86,579,6436.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
87,579,6499.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
88,579,6530.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
89,579,6616.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
90,579,6651.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
91,579,6660.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
92,579,6684.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
93,579,6762.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
94,579,6824.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
95,579,6840.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
96,579,6850.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
97,579,6874.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
98,579,6940.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
99,579,6980.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
100,579,6998.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
101,579,7030.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
102,579,7502.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
103,579,7508.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
104,579,7528.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
105,579,7543.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
106,579,7556.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
107,579,7608.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
108,579,7654.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
109,579,7665.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
110,579,7919.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
111,579,7974.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
112,579,8008.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
113,579,8049.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
114,579,8113.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
115,579,8134.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
116,579,8163.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
117,579,8190.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
118,579,8204.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
119,579,8263.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
120,579,8279.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
121,579,8407.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
122,579,8453.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
123,579,8494.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
124,579,8577.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
125,579,8588.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
126,579,8690.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
127,579,8713.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
128,579,8744.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
129,579,8785.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
130,579,8819.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
131,579,8854.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
132,579,9059.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
133,579,9076.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
134,579,9176.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
135,579,9295.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
136,579,9450.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
137,579,9459.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
138,579,9605.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
139,579,9688.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
140,579,9841.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
141,579,9899.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
142,579,9907.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
143,579,9964.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
144,579,9999.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
145,579,10020.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
146,579,10038.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
147,579,10058.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
148,579,10110.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
149,579,10140.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
150,579,10194.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
151,579,10222.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
152,579,10279.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
153,579,10347.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
154,579,10379.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
155,579,10453.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
156,579,10525.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
157,579,10611.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
158,579,10675.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
159,579,10732.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
160,579,10778.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
161,579,10808.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
162,579,10917.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
163,579,10955.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
164,579,10989.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
165,579,11041.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
166,579,11112.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
167,579,11224.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
168,579,11254.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
169,579,11321.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
170,579,11427.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
171,579,11442.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
172,579,11487.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
173,579,11552.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
174,579,11579.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
175,579,11608.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
176,579,11626.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
177,579,11724.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
178,579,11810.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
179,579,11912.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
180,579,11947.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
181,579,11971.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
182,579,11972.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
183,579,11973.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
184,579,12054.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
185,579,12113.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
186,579,12194.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
187,579,12288.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
188,579,12314.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
189,579,12412.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
190,579,12460.0,107,sign_img/sign_579.bmp,sign_img/sign_001_VQMYMDP.bmp,839,A
191,397,144.0,142,sign_img/sign_397.bmp,,635,A'
192,397,225.0,142,sign_img/sign_397.bmp,,635,A'
193,397,750.0,142,sign_img/sign_397.bmp,,635,A'
194,397,798.0,142,sign_img/sign_397.bmp,,635,A'
195,397,1009.0,142,sign_img/sign_397.bmp,,635,A'
196,397,1032.0,142,sign_img/sign_397.bmp,,635,A'
197,397,1079.0,142,sign_img/sign_397.bmp,,635,A'
198,397,1612.0,142,sign_img/sign_397.bmp,,635,A'
199,397,1640.0,142,sign_img/sign_397.bmp,,635,A'
200,397,1683.0,142,sign_img/sign_397.bmp,,635,A'
201,397,1736.0,142,sign_img/sign_397.bmp,,635,A'
202,397,1850.0,142,sign_img/sign_397.bmp,,635,A'
203,397,1883.0,142,sign_img/sign_397.bmp,,635,A'
204,397,1975.0,142,sign_img/sign_397.bmp,,635,A'
205,397,2208.0,142,sign_img/sign_397.bmp,,635,A'
206,397,2389.0,142,sign_img/sign_397.bmp,,635,A'
207,397,2698.0,142,sign_img/sign_397.bmp,,635,A'
208,397,3121.0,142,sign_img/sign_397.bmp,,635,A'
209,397,3184.0,142,sign_img/sign_397.bmp,,635,A'
210,397,3787.0,142,sign_img/sign_397.bmp,,635,A'
211,397,3872.0,142,sign_img/sign_397.bmp,,635,A'
212,397,3946.0,142,sign_img/sign_397.bmp,,635,A'
213,397,3965.0,142,sign_img/sign_397.bmp,,635,A'
214,397,4188.0,142,sign_img/sign_397.bmp,,635,A'
215,397,4405.0,142,sign_img/sign_397.bmp,,635,A'
216,397,4597.0,142,sign_img/sign_397.bmp,,635,A'
217,397,4651.0,142,sign_img/sign_397.bmp,,635,A'
218,397,5011.0,142,sign_img/sign_397.bmp,,635,A'
219,397,5229.0,142,sign_img/sign_397.bmp,,635,A'
220,397,5244.0,142,sign_img/sign_397.bmp,,635,A'
221,397,5312.0,142,sign_img/sign_397.bmp,,635,A'
222,397,5362.0,142,sign_img/sign_397.bmp,,635,A'
223,397,5470.0,142,sign_img/sign_397.bmp,,635,A'
224,397,5492.0,142,sign_img/sign_397.bmp,,635,A'
225,397,5703.0,142,sign_img/sign_397.bmp,,635,A'
226,397,5733.0,142,sign_img/sign_397.bmp,,635,A'
227,397,5795.0,142,sign_img/sign_397.bmp,,635,A'
228,397,5884.0,142,sign_img/sign_397.bmp,,635,A'
229,397,5906.0,142,sign_img/sign_397.bmp,,635,A'
230,397,6001.0,142,sign_img/sign_397.bmp,,635,A'
231,397,6041.0,142,sign_img/sign_397.bmp,,635,A'
232,397,6222.0,142,sign_img/sign_397.bmp,,635,A'
233,397,6256.0,142,sign_img/sign_397.bmp,,635,A'
234,397,6416.0,142,sign_img/sign_397.bmp,,635,A'
235,397,6560.0,142,sign_img/sign_397.bmp,,635,A'
236,397,7401.0,142,sign_img/sign_397.bmp,,635,A'
237,397,7679.0,142,sign_img/sign_397.bmp,,635,A'
238,397,7688.0,142,sign_img/sign_397.bmp,,635,A'
239,397,7871.0,142,sign_img/sign_397.bmp,,635,A'
240,397,7938.0,142,sign_img/sign_397.bmp,,635,A'
241,397,8027.0,142,sign_img/sign_397.bmp,,635,A'
242,397,8231.0,142,sign_img/sign_397.bmp,,635,A'
243,397,8358.0,142,sign_img/sign_397.bmp,,635,A'
244,397,8603.0,142,sign_img/sign_397.bmp,,635,A'
245,397,8974.0,142,sign_img/sign_397.bmp,,635,A'
246,397,9084.0,142,sign_img/sign_397.bmp,,635,A'
247,397,9407.0,142,sign_img/sign_397.bmp,,635,A'
248,397,9474.0,142,sign_img/sign_397.bmp,,635,A'
249,397,9530.0,142,sign_img/sign_397.bmp,,635,A'
250,397,9566.0,142,sign_img/sign_397.bmp,,635,A'
251,397,9864.0,142,sign_img/sign_397.bmp,,635,A'
252,397,10024.0,142,sign_img/sign_397.bmp,,635,A'
253,397,10354.0,142,sign_img/sign_397.bmp,,635,A'
254,397,10358.0,142,sign_img/sign_397.bmp,,635,A'
255,397,10576.0,142,sign_img/sign_397.bmp,,635,A'
256,397,10621.0,142,sign_img/sign_397.bmp,,635,A'
257,397,11118.0,142,sign_img/sign_397.bmp,,635,A'
258,397,11343.0,142,sign_img/sign_397.bmp,,635,A'
259,397,11607.0,142,sign_img/sign_397.bmp,,635,A'
260,397,12256.0,142,sign_img/sign_397.bmp,,635,A'
261,397,12474.0,142,sign_img/sign_397.bmp,,635,A'
262,128,42.0,150,sign_img/sign_128.bmp,,223,AB
263,128,99.0,150,sign_img/sign_128.bmp,,223,AB
264,128,537.0,150,sign_img/sign_128.bmp,,223,AB
265,128,829.0,150,sign_img/sign_128.bmp,,223,AB
266,128,1950.0,150,sign_img/sign_128.bmp,,223,AB
267,128,2079.0,150,sign_img/sign_128.bmp,,223,AB
268,128,2113.0,150,sign_img/sign_128.bmp,,223,AB
269,128,2328.0,150,sign_img/sign_128.bmp,,223,AB
270,128,2620.0,150,sign_img/sign_128.bmp,,223,AB
271,128,2899.0,150,sign_img/sign_128.bmp,,223,AB
272,128,3295.0,150,sign_img/sign_128.bmp,,223,AB
273,128,3362.0,150,sign_img/sign_128.bmp,,223,AB
274,128,3518.0,150,sign_img/sign_128.bmp,,223,AB
275,128,3526.0,150,sign_img/sign_128.bmp,,223,AB
276,128,3793.0,150,sign_img/sign_128.bmp,,223,AB
277,128,4398.0,150,sign_img/sign_128.bmp,,223,AB
278,128,4447.0,150,sign_img/sign_128.bmp,,223,AB
279,128,4689.0,150,sign_img/sign_128.bmp,,223,AB
280,128,5132.0,150,sign_img/sign_128.bmp,,223,AB
281,128,5597.0,150,sign_img/sign_128.bmp,,223,AB
282,128,6431.0,150,sign_img/sign_128.bmp,,223,AB
283,128,6457.0,150,sign_img/sign_128.bmp,,223,AB
284,128,6790.0,150,sign_img/sign_128.bmp,,223,AB
285,128,7322.0,150,sign_img/sign_128.bmp,,223,AB
286,128,7447.0,150,sign_img/sign_128.bmp,,223,AB
287,128,7936.0,150,sign_img/sign_128.bmp,,223,AB
288,128,8229.0,150,sign_img/sign_128.bmp,,223,AB
289,128,8437.0,150,sign_img/sign_128.bmp,,223,AB
290,128,8587.0,150,sign_img/sign_128.bmp,,223,AB
291,128,9277.0,150,sign_img/sign_128.bmp,,223,AB
292,128,9552.0,150,sign_img/sign_128.bmp,,223,AB
293,128,10458.0,150,sign_img/sign_128.bmp,,223,AB
294,128,10459.0,150,sign_img/sign_128.bmp,,223,AB
295,128,10865.0,150,sign_img/sign_128.bmp,,223,AB
296,128,10948.0,150,sign_img/sign_128.bmp,,223,AB
297,128,11004.0,150,sign_img/sign_128.bmp,,223,AB
298,128,11061.0,150,sign_img/sign_128.bmp,,223,AB
299,128,11466.0,150,sign_img/sign_128.bmp,,223,AB
300,128,11667.0,150,sign_img/sign_128.bmp,,223,AB
301,128,11707.0,150,sign_img/sign_128.bmp,,223,AB
302,128,11913.0,150,sign_img/sign_128.bmp,,223,AB
303,128,12166.0,150,sign_img/sign_128.bmp,,223,AB
304,128,12369.0,150,sign_img/sign_128.bmp,,223,AB
305,145,81.0,157,sign_img/sign_145.bmp,,258,AD
306,145,432.0,157,sign_img/sign_145.bmp,,258,AD
307,145,601.0,157,sign_img/sign_145.bmp,,258,AD
308,145,732.0,157,sign_img/sign_145.bmp,,258,AD
309,145,938.0,157,sign_img/sign_145.bmp,,258,AD
310,145,1374.0,157,sign_img/sign_145.bmp,,258,AD
311,145,1480.0,157,sign_img/sign_145.bmp,,258,AD
312,145,1637.0,157,sign_img/sign_145.bmp,,258,AD
313,145,2124.0,157,sign_img/sign_145.bmp,,258,AD
314,145,2193.0,157,sign_img/sign_145.bmp,,258,AD
315,145,2379.0,157,sign_img/sign_145.bmp,,258,AD
316,145,2474.0,157,sign_img/sign_145.bmp,,258,AD
317,145,2612.0,157,sign_img/sign_145.bmp,,258,AD
318,145,2621.0,157,sign_img/sign_145.bmp,,258,AD
319,145,2710.0,157,sign_img/sign_145.bmp,,258,AD
320,145,2732.0,157,sign_img/sign_145.bmp,,258,AD
321,145,2876.0,157,sign_img/sign_145.bmp,,258,AD
322,145,3373.0,157,sign_img/sign_145.bmp,,258,AD
323,145,3389.0,157,sign_img/sign_145.bmp,,258,AD
324,145,3432.0,157,sign_img/sign_145.bmp,,258,AD
325,145,3494.0,157,sign_img/sign_145.bmp,,258,AD
326,145,3511.0,157,sign_img/sign_145.bmp,,258,AD
327,145,3877.0,157,sign_img/sign_145.bmp,,258,AD
328,145,4265.0,157,sign_img/sign_145.bmp,,258,AD
329,145,4427.0,157,sign_img/sign_145.bmp,,258,AD
330,145,4453.0,157,sign_img/sign_145.bmp,,258,AD
331,145,4696.0,157,sign_img/sign_145.bmp,,258,AD
332,145,4813.0,157,sign_img/sign_145.bmp,,258,AD
333,145,4979.0,157,sign_img/sign_145.bmp,,258,AD
334,145,5122.0,157,sign_img/sign_145.bmp,,258,AD
335,145,5403.0,157,sign_img/sign_145.bmp,,258,AD
336,145,5876.0,157,sign_img/sign_145.bmp,,258,AD
337,145,5903.0,157,sign_img/sign_145.bmp,,258,AD
338,145,6030.0,157,sign_img/sign_145.bmp,,258,AD
339,145,6338.0,157,sign_img/sign_145.bmp,,258,AD
340,145,6467.0,157,sign_img/sign_145.bmp,,258,AD
